"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2011","Slovakia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.8",""
"2011","Slovakia","Current prices, million euro","Gross domestic product at market prices","70,627.2",""
"2011","Slovakia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","69,482.4",""
"2011","Finland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.6",""
"2011","Finland","Current prices, million euro","Gross domestic product at market prices","196,869.0",""
"2011","Finland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","191,910.0",""
"2011","Sweden","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.7",""
"2011","Sweden","Current prices, million euro","Gross domestic product at market prices","404,945.5",""
"2011","Sweden","Chain linked volumes (2010), million euro","Gross domestic product at market prices","378,910.3",""
"2011","United Kingdom","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.5",""
"2011","United Kingdom","Current prices, million euro","Gross domestic product at market prices","1,883,972.4",""
"2011","United Kingdom","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,868,444.8",""
"2011","Iceland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.0",""
"2011","Iceland","Current prices, million euro","Gross domestic product at market prices","10,583.0",""
"2011","Iceland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10,248.0",""
"2011","Liechtenstein","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2011","Liechtenstein","Current prices, million euro","Gross domestic product at market prices",":",""
"2011","Liechtenstein","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2011","Norway","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.0",""
"2011","Norway","Current prices, million euro","Gross domestic product at market prices","358,733.7",""
"2011","Norway","Chain linked volumes (2010), million euro","Gross domestic product at market prices","327,192.7",""
"2011","Switzerland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.7",""
"2011","Switzerland","Current prices, million euro","Gross domestic product at market prices","504,020.9",""
"2011","Switzerland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","448,552.4",""
"2011","Montenegro","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2011","Montenegro","Current prices, million euro","Gross domestic product at market prices","3,264.8",""
"2011","Montenegro","Chain linked volumes (2010), million euro","Gross domestic product at market prices","3,226.0",""
"2011","Former Yugoslav Republic of Macedonia, the","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.3",""
"2011","Former Yugoslav Republic of Macedonia, the","Current prices, million euro","Gross domestic product at market prices","7,544.2",""
"2011","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2010), million euro","Gross domestic product at market prices","7,274.6",""
"2011","Albania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.5",""
"2011","Albania","Current prices, million euro","Gross domestic product at market prices","9,268.3",""
"2011","Albania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,225.6",""
"2011","Serbia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.4",""
"2011","Serbia","Current prices, million euro","Gross domestic product at market prices","33,423.8",""
"2011","Serbia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","30,183.4",""
"2011","Turkey","Chain linked volumes, index 2010=100","Gross domestic product at market prices","111.1",""
"2011","Turkey","Current prices, million euro","Gross domestic product at market prices","596,491.2",""
"2011","Turkey","Chain linked volumes (2010), million euro","Gross domestic product at market prices","645,595.8",""
"2011","Bosnia and Herzegovina","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.0",""
"2011","Bosnia and Herzegovina","Current prices, million euro","Gross domestic product at market prices",":",""
"2011","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.4",""
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross domestic product at market prices","4,814.5",""
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","4,594.6",""
"2012","European Union (28 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.3",""
"2012","European Union (28 countries)","Current prices, million euro","Gross domestic product at market prices","13,463,407.9",""
"2012","European Union (28 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","12,990,738.8",""
"2012","European Union (15 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.1",""
"2012","European Union (15 countries)","Current prices, million euro","Gross domestic product at market prices","12,384,865.4",""
"2012","European Union (15 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","11,936,820.7",""
"2012","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.7",""
"2012","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Gross domestic product at market prices","9,782,021.7",""
"2012","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,564,257.2",""
"2012","Euro area (19 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.7",""
"2012","Euro area (19 countries)","Current prices, million euro","Gross domestic product at market prices","9,837,428.6",""
"2012","Euro area (19 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,614,915.1",""
"2012","Euro area (12 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.6",""
"2012","Euro area (12 countries)","Current prices, million euro","Gross domestic product at market prices","9,628,654.2",""
"2012","Euro area (12 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,415,911.3",""
"2012","Belgium","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.0",""
"2012","Belgium","Current prices, million euro","Gross domestic product at market prices","387,500.1",""
"2012","Belgium","Chain linked volumes (2010), million euro","Gross domestic product at market prices","372,538.8",""
"2012","Bulgaria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.9",""
"2012","Bulgaria","Current prices, million euro","Gross domestic product at market prices","41,947.2",""
"2012","Bulgaria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","38,974.7",""
"2012","Czech Republic","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.0",""
"2012","Czech Republic","Current prices, million euro","Gross domestic product at market prices","161,434.3",""
"2012","Czech Republic","Chain linked volumes (2010), million euro","Gross domestic product at market prices","158,228.6",""
"2012","Denmark","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.6",""
"2012","Denmark","Current prices, million euro","Gross domestic product at market prices","254,578.0",""
"2012","Denmark","Chain linked volumes (2010), million euro","Gross domestic product at market prices","246,974.1",""
"2012","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.2",""
"2012","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Gross domestic product at market prices","2,758,260.0",""
"2012","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,687,648.5",""
"2012","Estonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.2",""
"2012","Estonia","Current prices, million euro","Gross domestic product at market prices","17,934.9",""
"2012","Estonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","16,516.6",""
"2012","Ireland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.0",""
"2012","Ireland","Current prices, million euro","Gross domestic product at market prices","175,561.1",""
"2012","Ireland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","172,649.7",""
"2012","Greece","Chain linked volumes, index 2010=100","Gross domestic product at market prices","84.2","p"
"2012","Greece","Current prices, million euro","Gross domestic product at market prices","191,203.9","p"
"2012","Greece","Chain linked volumes (2010), million euro","Gross domestic product at market prices","190,394.7","p"
"2012","Spain","Chain linked volumes, index 2010=100","Gross domestic product at market prices","96.1",""
"2012","Spain","Current prices, million euro","Gross domestic product at market prices","1,039,815.0",""
"2012","Spain","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,038,808.0",""
"2012","France","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.3",""
"2012","France","Current prices, million euro","Gross domestic product at market prices","2,086,929.0",""
"2012","France","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,043,761.0",""
"2012","Croatia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","97.4",""
"2012","Croatia","Current prices, million euro","Gross domestic product at market prices","43,996.1",""
"2012","Croatia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","43,971.3",""
"2012","Italy","Chain linked volumes, index 2010=100","Gross domestic product at market prices","97.7",""
"2012","Italy","Current prices, million euro","Gross domestic product at market prices","1,613,265.0",""
"2012","Italy","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,568,274.2",""
"2012","Cyprus","Chain linked volumes, index 2010=100","Gross domestic product at market prices","97.3",""
"2012","Cyprus","Current prices, million euro","Gross domestic product at market prices","19,489.7",""
"2012","Cyprus","Chain linked volumes (2010), million euro","Gross domestic product at market prices","18,769.4",""
"2012","Latvia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.7",""
"2012","Latvia","Current prices, million euro","Gross domestic product at market prices","22,058.4",""
"2012","Latvia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","19,687.2",""
"2012","Lithuania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.1",""
"2012","Lithuania","Current prices, million euro","Gross domestic product at market prices","33,348.5",""
"2012","Lithuania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","30,858.8",""
"2012","Luxembourg","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.2",""
"2012","Luxembourg","Current prices, million euro","Gross domestic product at market prices","44,112.1",""
"2012","Luxembourg","Chain linked volumes (2010), million euro","Gross domestic product at market prices","41,052.8",""
"2012","Hungary","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2012","Hungary","Current prices, million euro","Gross domestic product at market prices","99,502.4",""
"2012","Hungary","Chain linked volumes (2010), million euro","Gross domestic product at market prices","98,817.0",""
"2012","Malta","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.1",""
"2012","Malta","Current prices, million euro","Gross domestic product at market prices","7,160.6",""
"2012","Malta","Chain linked volumes (2010), million euro","Gross domestic product at market prices","6,866.8",""
"2012","Netherlands","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.6",""
"2012","Netherlands","Current prices, million euro","Gross domestic product at market prices","645,164.0",""
"2012","Netherlands","Chain linked volumes (2010), million euro","Gross domestic product at market prices","635,231.6",""
"2012","Austria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.6",""
"2012","Austria","Current prices, million euro","Gross domestic product at market prices","318,653.0",""
"2012","Austria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","306,617.4",""
"2012","Poland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.7",""
"2012","Poland","Current prices, million euro","Gross domestic product at market prices","389,376.8",""
"2012","Poland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","386,065.8",""
"2012","Portugal","Chain linked volumes, index 2010=100","Gross domestic product at market prices","94.2",""
"2012","Portugal","Current prices, million euro","Gross domestic product at market prices","168,398.0",""
"2012","Portugal","Chain linked volumes (2010), million euro","Gross domestic product at market prices","169,527.1",""
"2012","Romania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.7",""
"2012","Romania","Current prices, million euro","Gross domestic product at market prices","133,511.4",""
"2012","Romania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","128,906.2",""
"2012","Slovenia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","98.0",""
"2012","Slovenia","Current prices, million euro","Gross domestic product at market prices","36,076.1",""
"2012","Slovenia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","35,513.8",""
"2012","Slovakia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.5",""
"2012","Slovakia","Current prices, million euro","Gross domestic product at market prices","72,703.5",""
"2012","Slovakia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","70,633.8",""
"2012","Finland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.1",""
"2012","Finland","Current prices, million euro","Gross domestic product at market prices","199,793.0",""
"2012","Finland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","189,173.0",""
"2012","Sweden","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.4",""
"2012","Sweden","Current prices, million euro","Gross domestic product at market prices","423,340.7",""
"2012","Sweden","Chain linked volumes (2010), million euro","Gross domestic product at market prices","377,825.4",""
"2012","United Kingdom","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.0",""
"2012","United Kingdom","Current prices, million euro","Gross domestic product at market prices","2,078,292.5",""
"2012","United Kingdom","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,896,122.6",""
"2012","Iceland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.3",""
"2012","Iceland","Current prices, million euro","Gross domestic product at market prices","11,122.3",""
"2012","Iceland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10,383.2",""
"2012","Liechtenstein","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2012","Liechtenstein","Current prices, million euro","Gross domestic product at market prices",":",""
"2012","Liechtenstein","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2012","Norway","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.7",""
"2012","Norway","Current prices, million euro","Gross domestic product at market prices","397,086.1",""
"2012","Norway","Chain linked volumes (2010), million euro","Gross domestic product at market prices","336,097.7",""
"2012","Switzerland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.7",""
"2012","Switzerland","Current prices, million euro","Gross domestic product at market prices","519,716.4",""
"2012","Switzerland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","453,065.0",""
"2012","Montenegro","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2012","Montenegro","Current prices, million euro","Gross domestic product at market prices","3,181.5",""
"2012","Montenegro","Chain linked volumes (2010), million euro","Gross domestic product at market prices","3,138.1",""
"2012","Former Yugoslav Republic of Macedonia, the","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.9",""
"2012","Former Yugoslav Republic of Macedonia, the","Current prices, million euro","Gross domestic product at market prices","7,584.8",""
"2012","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2010), million euro","Gross domestic product at market prices","7,241.4",""
"2012","Albania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.0",""
"2012","Albania","Current prices, million euro","Gross domestic product at market prices","9,585.8",""
"2012","Albania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,356.4",""
"2012","Serbia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.4",""
"2012","Serbia","Current prices, million euro","Gross domestic product at market prices","31,683.1",""
"2012","Serbia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","29,877.0",""
"2012","Turkey","Chain linked volumes, index 2010=100","Gross domestic product at market prices","116.4",""
"2012","Turkey","Current prices, million euro","Gross domestic product at market prices","678,483.7",""
"2012","Turkey","Chain linked volumes (2010), million euro","Gross domestic product at market prices","676,519.5",""
"2012","Bosnia and Herzegovina","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.1",""
"2012","Bosnia and Herzegovina","Current prices, million euro","Gross domestic product at market prices",":",""
"2012","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","107.3",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross domestic product at market prices","5,058.8",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","4,723.7",""
"2013","European Union (28 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.5",""
"2013","European Union (28 countries)","Current prices, million euro","Gross domestic product at market prices","13,577,274.5",""
"2013","European Union (28 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","13,027,550.3",""
"2013","European Union (15 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.3",""
"2013","European Union (15 countries)","Current prices, million euro","Gross domestic product at market prices","12,479,965.1",""
"2013","European Union (15 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","11,960,630.6",""
"2013","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.4",""
"2013","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Gross domestic product at market prices","9,876,969.3",""
"2013","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,539,436.0",""
"2013","Euro area (19 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.5",""
"2013","Euro area (19 countries)","Current prices, million euro","Gross domestic product at market prices","9,934,802.9",""
"2013","Euro area (19 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,591,799.5",""
"2013","Euro area (12 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.4",""
"2013","Euro area (12 countries)","Current prices, million euro","Gross domestic product at market prices","9,721,845.5",""
"2013","Euro area (12 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,390,894.9",""
"2013","Belgium","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.2",""
"2013","Belgium","Current prices, million euro","Gross domestic product at market prices","392,339.8",""
"2013","Belgium","Chain linked volumes (2010), million euro","Gross domestic product at market prices","373,286.3",""
"2013","Bulgaria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.8",""
"2013","Bulgaria","Current prices, million euro","Gross domestic product at market prices","42,011.5",""
"2013","Bulgaria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","39,310.7",""
"2013","Czech Republic","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.5",""
"2013","Czech Republic","Current prices, million euro","Gross domestic product at market prices","157,741.6",""
"2013","Czech Republic","Chain linked volumes (2010), million euro","Gross domestic product at market prices","157,463.3",""
"2013","Denmark","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.5",""
"2013","Denmark","Current prices, million euro","Gross domestic product at market prices","258,742.7",""
"2013","Denmark","Chain linked volumes (2010), million euro","Gross domestic product at market prices","249,279.2",""
"2013","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.7",""
"2013","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Gross domestic product at market prices","2,826,240.0",""
"2013","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,700,806.8",""
"2013","Estonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","114.4",""
"2013","Estonia","Current prices, million euro","Gross domestic product at market prices","18,932.3",""
"2013","Estonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","16,836.5",""
"2013","Ireland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.7",""
"2013","Ireland","Current prices, million euro","Gross domestic product at market prices","180,298.3",""
"2013","Ireland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","175,479.1",""
"2013","Greece","Chain linked volumes, index 2010=100","Gross domestic product at market prices","81.5","p"
"2013","Greece","Current prices, million euro","Gross domestic product at market prices","180,654.3","p"
"2013","Greece","Chain linked volumes (2010), million euro","Gross domestic product at market prices","184,223.2","p"
"2013","Spain","Chain linked volumes, index 2010=100","Gross domestic product at market prices","94.5",""
"2013","Spain","Current prices, million euro","Gross domestic product at market prices","1,025,693.0",""
"2013","Spain","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,021,089.0",""
"2013","France","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.9",""
"2013","France","Current prices, million euro","Gross domestic product at market prices","2,115,256.0",""
"2013","France","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,055,538.0",""
"2013","Croatia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","96.8",""
"2013","Croatia","Current prices, million euro","Gross domestic product at market prices","43,725.0",""
"2013","Croatia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","43,686.3",""
"2013","Italy","Chain linked volumes, index 2010=100","Gross domestic product at market prices","96.1",""
"2013","Italy","Current prices, million euro","Gross domestic product at market prices","1,604,599.1",""
"2013","Italy","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,541,171.9",""
"2013","Cyprus","Chain linked volumes, index 2010=100","Gross domestic product at market prices","91.5",""
"2013","Cyprus","Current prices, million euro","Gross domestic product at market prices","18,140.5",""
"2013","Cyprus","Chain linked volumes (2010), million euro","Gross domestic product at market prices","17,655.6",""
"2013","Latvia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","113.5",""
"2013","Latvia","Current prices, million euro","Gross domestic product at market prices","22,874.0",""
"2013","Latvia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","20,195.1",""
"2013","Lithuania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","114.0",""
"2013","Lithuania","Current prices, million euro","Gross domestic product at market prices","34,959.6",""
"2013","Lithuania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","31,938.5",""
"2013","Luxembourg","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.9",""
"2013","Luxembourg","Current prices, million euro","Gross domestic product at market prices","46,499.6",""
"2013","Luxembourg","Chain linked volumes (2010), million euro","Gross domestic product at market prices","42,553.0",""
"2013","Hungary","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.1",""
"2013","Hungary","Current prices, million euro","Gross domestic product at market prices","101,886.6",""
"2013","Hungary","Chain linked volumes (2010), million euro","Gross domestic product at market prices","100,888.4",""
"2013","Malta","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.8",""
"2013","Malta","Current prices, million euro","Gross domestic product at market prices","7,638.5",""
"2013","Malta","Chain linked volumes (2010), million euro","Gross domestic product at market prices","7,182.9",""
"2013","Netherlands","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.4",""
"2013","Netherlands","Current prices, million euro","Gross domestic product at market prices","652,748.0",""
"2013","Netherlands","Chain linked volumes (2010), million euro","Gross domestic product at market prices","634,022.5",""
"2013","Austria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.6",""
"2013","Austria","Current prices, million euro","Gross domestic product at market prices","323,910.2",""
"2013","Austria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","306,695.6",""
"2013","Poland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.2",""
"2013","Poland","Current prices, million euro","Gross domestic product at market prices","394,733.8",""
"2013","Poland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","391,439.4",""
"2013","Portugal","Chain linked volumes, index 2010=100","Gross domestic product at market prices","93.2",""
"2013","Portugal","Current prices, million euro","Gross domestic product at market prices","170,269.3",""
"2013","Portugal","Chain linked volumes (2010), million euro","Gross domestic product at market prices","167,611.2",""
"2013","Romania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.3",""
"2013","Romania","Current prices, million euro","Gross domestic product at market prices","144,253.5",""
"2013","Romania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","133,458.6",""
"2013","Slovenia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","96.9",""
"2013","Slovenia","Current prices, million euro","Gross domestic product at market prices","36,239.2",""
"2013","Slovenia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","35,111.7",""
"2013","Slovakia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.1",""
"2013","Slovakia","Current prices, million euro","Gross domestic product at market prices","74,169.9",""
"2013","Slovakia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","71,686.7",""
"2013","Finland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.3",""
"2013","Finland","Current prices, million euro","Gross domestic product at market prices","203,338.0",""
"2013","Finland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","187,739.0",""
"2013","Sweden","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.6",""
"2013","Sweden","Current prices, million euro","Gross domestic product at market prices","435,752.1",""
"2013","Sweden","Chain linked volumes (2010), million euro","Gross domestic product at market prices","382,515.0",""
"2013","United Kingdom","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.1",""
"2013","United Kingdom","Current prices, million euro","Gross domestic product at market prices","2,063,624.8",""
"2013","United Kingdom","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,935,038.4",""
"2013","Iceland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","107.8",""
"2013","Iceland","Current prices, million euro","Gross domestic product at market prices","11,699.0",""
"2013","Iceland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10,830.5",""
"2013","Liechtenstein","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2013","Liechtenstein","Current prices, million euro","Gross domestic product at market prices","4,812.4",""
"2013","Liechtenstein","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2013","Norway","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.8",""
"2013","Norway","Current prices, million euro","Gross domestic product at market prices","393,966.1",""
"2013","Norway","Chain linked volumes (2010), million euro","Gross domestic product at market prices","339,607.8",""
"2013","Switzerland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.6",""
"2013","Switzerland","Current prices, million euro","Gross domestic product at market prices","518,379.5",""
"2013","Switzerland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","461,455.9",""
"2013","Montenegro","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2013","Montenegro","Current prices, million euro","Gross domestic product at market prices","3,362.5",""
"2013","Montenegro","Chain linked volumes (2010), million euro","Gross domestic product at market prices","3,249.5",""
"2013","Former Yugoslav Republic of Macedonia, the","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.9",""
"2013","Former Yugoslav Republic of Macedonia, the","Current prices, million euro","Gross domestic product at market prices","8,149.6",""
"2013","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2010), million euro","Gross domestic product at market prices","7,453.2",""
"2013","Albania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.0",""
"2013","Albania","Current prices, million euro","Gross domestic product at market prices","9,625.4",""
"2013","Albania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,450.1",""
"2013","Serbia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.0",""
"2013","Serbia","Current prices, million euro","Gross domestic product at market prices","34,262.9",""
"2013","Serbia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","30,645.4",""
"2013","Turkey","Chain linked volumes, index 2010=100","Gross domestic product at market prices","126.3",""
"2013","Turkey","Current prices, million euro","Gross domestic product at market prices","714,313.4",""
"2013","Turkey","Chain linked volumes (2010), million euro","Gross domestic product at market prices","733,964.8",""
"2013","Bosnia and Herzegovina","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.5",""
"2013","Bosnia and Herzegovina","Current prices, million euro","Gross domestic product at market prices",":",""
"2013","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","111.0",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross domestic product at market prices","5,326.6",""
